tech_filename,tech_timestamp_chargement,objectid_route,objectid_commune,nom_commune,adresse,etat_rpm,etat_completude,etat_logique,operateur_immeuble,operateur_commercial,objectid_at,objectid_connecteur_pto,nb_comptes_clients,iar_ndfictif,nom_at,objectid_pto,nom_pto,objectid_fibre_branchement,numero_fibre_branchement,couleur_fibre_branchement,couleur_mod_branchement,objectid_cable_branchement,nom_cable_branchement,longueur_cable,immeuble_client,etat_operationnel_connecteur_pto,technologie,objectid_cassette_pb,pt_pb,nra_pt_pb,pf_pb,objectid_fibre_col_mon,numero_fibre_col_mon,couleur_fibre_col_mon,couleur_mod_col_mon,objectid_cable_col_mon,nom_cable_col_mon,longueur_cable_col_mon,objectid_cassette_pa,pt_pa,nra_pt_pa,pf_pa,nom_pareg,objectid_cassette_pm_bloc_client,nom_bloc_client,operateur_bloc_client,position_panneau_brassage_client,position_panneau_brassage_operateur,couleur_connecteur_panneau_brassage,pigtail_connecteur_entree_bloc_client,objectid_pigtail_connecteur_entree_bloc_client,num_pigtail_connecteur_entree_bloc_client,objectid_fibre_sortie_pm,numero_fibre_sortie_pm,couleur_fibre_sortie_pm,couleur_mod_sortie_pm,objectid_cable_sortie_pm,nom_cable_sortie_pm,longueur_cable_sortie_pm,objectid_pt_eqp_pm,pt_pm,nra_pt_pm,pf_pm,nom_pmreg,objectid_cassette_pm_bloc_operateur,couleur_bloc_operateur,operateur_bloc_operateur,nom_cassette_operateur,nom_bloc_operateur,objectid_fibre_entree_pm,numero_fibre_entree_pm,couleur_fibre_entree_pm,couleur_mod_entree_pm,objectid_cable_entree_pm,nom_cable_entree_pm,longueur_cable_entree_pm,pm_coupleur,niveau_couplage_pm,taux_couplage_pm,objectid_cassette_c2,pt_c2,pf_c2,nra_pt_c2,taux_couplage_c2,objectid_cassette_c1,pt_c1,pf_c1,nra_pt_c1,taux_couplage_c1,objectid_cassette_c0,pt_c0,pf_c0,nra_pt_c0,taux_couplage_c0,objectid_connecteur_olt,nom_port_pon,nom_carte,nom_chassis,nro,nom_olt,id_olt,commune_site_olt,id_site_olt,nom_departement_site_olt,no_departement_site_olt,objectid_cassette_pep,pt_pep,nra_pt_pep,pf_pep,objectid_fibre_entree_pep,numero_fibre_entree_pep,couleur_fibre_entree_pep,couleur_mod_entree_pep,objectid_cable_entree_pep,nom_cable_entree_pep,objectid_fibre_sortie_pep,numero_fibre_sortie_pep,couleur_fibre_sortie_pep,couleur_mod_sortie_pep,objectid_cable_sortie_pep,nom_cable_sortie_pep,objectid_cassette_pez,pt_pez,nra_pt_pez,pf_pez,troncon_cable_pez,objectid_cassette_pr,pt_pr,nra_pt_pr,pf_pr,troncon_cable_pr,client_route,objectid_du_pt_du_pb,date_deploiement_pb,longueur_total_de_la_distribution,type_localisation,nb_logements_desservis_pt,nb_app_adressables,nb_logements_desservis,etat_production,oi_pm,date_modif_et_at_prod,date_reelle_constuction,date_modif_zone_contour,type,type_pm,categorie,information_acces_localisation,nb_fibres_allumees,date_deploiement_pm,longueur_totale_du_transport,cable_renvoie_nro,connecteur_cable_renvoie_nro,ferme_equipement,ferme_transport,connecteur_ferme_equipement,connecteur_ferme_transport,cassertte_ferme_equipement,cassette_ferme_transport
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:10:46,9.15567E+18,9.13426E+18,VAUX LE PENIL,843 R  . Mar Juin 77487 VAUX LE PENIL esc.:B niv.:2,PLP,Partiel,Actif,FT,FT,9.15567E+18,9.15567E+18,0,,AT PTF/GBL01-00000-00181-33691,9.15567E+18,FI-8667-7338,9.15567E+18,1,01:ROU,01:ROU Raie:0,9.15567E+18,B 0002,0,IMB/77487/C/01DV,Libre,FTTH,9.15394E+18,PT 006275,NRA MEL,PB 05113,9.15394E+18,14,02:BLF,03:VER Raie:0,9.15394E+18,TR 18 0982,5.5,9.15394E+18,PT 006271,NRA MEL,PA 0,PA-77487-002Q,9.13697E+18,PT 0036/Tete Client#4,,,,,,,,9.15394E+18,32,02:BLF,06:BLA Raie:0,9.15394E+18,TR 18 0980,510,9.13697E+18,PT 0036,NRA MEL,PMZ 00012,FI-77487-0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15394E+18,17/07/2019 00:00:00,565,Armoire,554,468,554,Deploye,FT,30/09/2013 00:00:00,27/09/2013 00:00:00,04/05/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,191,30/09/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:10:49,9.15627E+18,9.13286E+18,BRUGES,8 R. Jean-Louis Villemin 33075 BRUGES niv.:2,PLP,Partiel,En reparation,FT,SFR-9C,9.15627E+18,9.15627E+18,0,,AT PTF/GBL01-00000-00193-79565,9.15627E+18,FI-9331-9501,9.15627E+18,1,01:ROU,01:ROU Raie:0,9.15627E+18,B 0011,,IMB/33075/X/02ZE,Libre,FTTH,9.14677E+18,PT 002518,NRA BDN,PB 01936,9.14677E+18,28,04:JAU,05:VIO Raie:0,9.14677E+18,TR 16 0278,2.2,9.14267E+18,PT 001522,NRA BDN,PA 0,PA-33075-003B,9.14244E+18,PT 001450/Tete Client#4,,,,,,,,9.16062E+18,28,04:JAU,05:VIO Raie:0,9.16062E+18,TR 21 0055,615,9.14244E+18,PT 001450,NRA BDN,PMZ 00021,FI-33075-000U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14677E+18,23/06/2016 00:00:00,822,Armoire,402,347,402,Deploye,FT,26/06/2015 00:00:00,26/06/2015 00:00:00,04/01/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,26/06/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:10:50,9.15563E+18,9.14831E+18,,19 R  . Lamartine 73065 CHAMBERY bat.:LE JARDIN DE JULIE niv.:3,PLP,Partiel,Actif,FT,SFR-9C,9.15563E+18,9.14945E+18,0,,AT PTF/GBL01-00000-00081-56037,9.14945E+18,FI-2641-1418,9.14945E+18,1,01:ROU,01:ROU Raie:0,9.14945E+18,B 0010,0,IMB/73065/X/06BO,Libre,FTTH,9.14945E+18,PT 003399,NRA ITA,PB 02624,9.14945E+18,15,03:VER,03:VER Raie:0,9.14945E+18,TR 17 0307,5,,PT 0055,,,,9.13803E+18,PT 0034/Tete Client#4,,,,,,,,9.13808E+18,93,03:VER,04:JAU Raie:1,9.13808E+18,TR 13 0065,43,9.13803E+18,PT 0034,NRA ITA,PMZ 00011,FI-73065-001L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14945E+18,05/09/2017 00:00:00,93,Armoire,438,384,438,Deploye,FT,01/12/2015 00:00:00,01/12/2015 00:00:00,09/10/2022 00:00:00,Externe,,mono-fibre,Position de l equipement:AR :armoire (dans),128,01/12/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:10:57,9.14054E+18,9.13113E+18,ST LAURENT DU VAR,514 ALL. Cigales 06123 ST LAURENT DU VAR bat.:C3 niv.:1,PLP,Partiel,Actif,FT,FT,9.14054E+18,9.14054E+18,0,,AT PTF/GBL01-00000-00021-93253,9.14054E+18,FI-1005-6155,9.14054E+18,1,01:ROU,01:ROU Raie:0,9.14054E+18,B 01,0,IMB/06123/C/01LT,Libre,,9.14005E+18,PT 0315,NRA LAU,PB 00202,9.14005E+18,1,01:ROU,01:ROU Raie:0,9.14005E+18,TR 14 0075,4,9.13918E+18,PT 0230,NRA LAU,PA 0,PA-06123-001R,9.13606E+18,PT 0012/Tete Client#3,,,,,,,,9.13918E+18,31,01:ROU,06:BLA Raie:0,9.13918E+18,TR 14 0013,320,9.13591E+18,PT 0012,NRA LAU,PMZ 00012,FI-06123-000C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14005E+18,06/06/2014 00:00:00,360,Armoire,477,407,477,Deploye,FT,04/04/2013 00:00:00,21/08/2013 00:00:00,26/11/2022 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,256,04/04/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:12,9.15313E+18,9.13304E+18,LE MANS,8 ALL. Manuel de Falla 72181 LE MANS niv.:1,Confirmé,Partiel,Actif,FT,IFTR,9.15313E+18,9.15313E+18,1,VIA01000000154785982,AT PTF/GBL01-00000-00119-39062,9.15313E+18,FI-4854-8137,9.15313E+18,1,01:ROU,01:ROU Raie:0,9.15313E+18,B 0005,,IMB/72181/C/0OBK,En service,FTTH,9.14631E+18,PT 004993,NRA PAS,PB 03761,9.14631E+18,5,05:VIO,01:ROU Raie:0,9.14631E+18,TR 16 0223,5.4,9.14297E+18,PT 003549,NRA PAS,PA 0,PA-72181-00LI,9.14401E+18,PT 3214/Tete Client#1,,,,,,,,9.14297E+18,41,05:VIO,07:ORA Raie:0,9.14297E+18,TR 15 0345,41,9.14236E+18,PT 3214,NRA PAS,PMZ 00129,FI-72181-004P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14631E+18,23/05/2016 00:00:00,140,Armoire,498,365,498,Deploye,FT,22/06/2015 00:00:00,22/06/2015 00:00:00,30/08/2022 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,22/06/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:13,9.15506E+18,9.13359E+18,VILLEMOMBLE,2 ALL. Gustave-Frédéric Asch 93077 VILLEMOMBLE bat.:I esc.:FB niv.:2 porte:5301,Confirmé,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.15054E+18,9.15054E+18,1,VIA01000000160598655,AT PTF/GBL01-00000-00091-38864,9.15054E+18,FI-3192-1076,9.15054E+18,1,01:ROU,01:ROU Raie:0,9.15054E+18,B 0013,0,IMB/93077/X/00K0,En service,FTTH,9.14164E+18,PT 1055,NRA RNY,PB 00704,9.14164E+18,13,01:ROU,03:VER Raie:0,9.14164E+18,TR 14 0484,,9.14164E+18,PT 1013,NRA RNY,PA 0,PA-93077-004W,9.1394E+18,PT 0455/Tete Client#3,,,,,,,,9.14165E+18,85,01:ROU,03:VER Raie:1,9.14165E+18,TR 14 0487,,9.1394E+18,PT 0455,NRA RNY,PMZ 00027,FI-93077-001F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14164E+18,12/11/2014 00:00:00,0,Armoire,342,286,342,Deploye,FT,10/10/2014 00:00:00,10/10/2014 00:00:00,17/12/2022 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,192,10/10/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:15,9.14679E+18,9.12364E+18,MONTESSON,185 AV . Gabriel Péri 78418 MONTESSON bat.:11 RES DES ACACIAS niv.:3 porte:DRTE,PLP,Partiel,Actif,FT,Bouygues,9.14679E+18,9.14679E+18,0,,AT PTF/GBL01-00000-00058-90774,9.14679E+18,FI-1515-3710,9.14679E+18,1,01:ROU,01:ROU Raie:0,9.14679E+18,B 0009,0,IMB/78418/C/UCMX,Libre,FTTH,9.14477E+18,PT 003872,NRA SAT,PB 02940,9.1448E+18,1,01:ROU,01:ROU Raie:0,9.1448E+18,TR 15 0977,5,9.14477E+18,PT 003870,NRA SAT,PA 0,PA-78418-002Q,9.14297E+18,PT 002969/Tete Client#3,,,,,,,,9.14477E+18,13,01:ROU,03:VER Raie:0,9.14477E+18,TR 15 0982,400,9.14297E+18,PT 002969,NRA SAT,PMZ 00078,FI-78418-000I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14477E+18,10/05/2016 00:00:00,450,Armoire,552,388,552,Deploye,FT,03/07/2015 00:00:00,03/07/2015 00:00:00,11/01/2023 00:00:00,Externe,,mono-fibre,Autres:ANGLE GABRIEL PERI,128,03/07/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:12,9.16068E+18,9.13716E+18,STE ADRESSE,5 R  . Surcouf 76552 STE ADRESSE niv.:0,Confirmé,Partiel,Actif,FT,SFR-9C,9.16068E+18,9.16068E+18,1,VIA01000000183397622,AT PTF/GBL01-00000-00286-58883,9.16068E+18,FI-5374-9554,9.16068E+18,1,01:ROU,01:ROU Raie:0,9.16068E+18,B 0001,,IMB/76552/X/00SQ,En service,FTTH,9.15561E+18,PT 011980,NRA EYR,PB 09426,9.15561E+18,19,01:ROU,04:JAU Raie:0,9.15561E+18,TR 19 0746,5.5,9.14091E+18,PT 2728,NRA EYR,PA 0,PA-76552-001I,9.14172E+18,PT 3068/Tete Client#4,,,,,,,,9.14091E+18,31,01:ROU,06:BLA Raie:0,9.14091E+18,TR 14 0935,291,9.14055E+18,PT 3068,NRA EYR,PMZ 00156,FI-76552-000B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15561E+18,28/05/2021 00:00:00,622,Armoire,468,360,468,Deploye,FT,25/09/2014 00:00:00,25/09/2014 00:00:00,21/02/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,192,25/09/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:12,9.14401E+18,9.13198E+18,BOURG EN BRESSE,16 BD . Hippodrome 01053 BOURG EN BRESSE bat.:LE SAINT EXUPERY niv.:1,Confirmé,Partiel,Actif,FT,SFR-9C,9.14401E+18,9.14401E+18,1,VIA01000000123111103,AT PTF/GBL01-00000-00039-23786,9.14401E+18,FI-1659-0067,9.14401E+18,1,01:ROU,01:ROU Raie:0,9.14401E+18,B 0001,,IMB/01053/C/0085,En service,,9.13983E+18,PT 0497,NRA BRE,PB 00279,9.13983E+18,1,01:ROU,01:ROU Raie:0,9.13983E+18,TR 14 0032,1.6,9.1348E+18,PT 0050,NRA BRE,PA 0,PA-01053-001B,9.13346E+18,PT 0048/Tete Client#2,,,,,,,,9.13346E+18,73,01:ROU,01:ROU Raie:1,9.13346E+18,TR 12 0067,150,9.13346E+18,PT 0048,NRA BRE,PMZ 00008,FI-01053-0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13983E+18,28/07/2015 00:00:00,313,Armoire,426,376,426,Deploye,FT,03/08/2012 00:00:00,03/08/2012 00:00:00,23/02/2023 00:00:00,Externe,,mono-fibre,Position de l equipement:AR :armoire (dans),192,03/08/2012 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:19,9.15157E+18,9.13289E+18,LA SEYNE SUR MER,403 AV . Noël Verlaque 83126 LA SEYNE SUR MER bat.:LE GRAND FOC esc.:E niv.:2,Confirmé,Partiel,Actif,FT,IFTR,9.15157E+18,9.15157E+18,1,VIA01000000150105373,AT PTF/GBL01-00000-00103-23049,9.15157E+18,FI-3856-4944,9.15157E+18,1,01:ROU,01:ROU Raie:0,9.15157E+18,B 0002,,IMB/83126/C/024N,En service,,9.13742E+18,PT 0833,NRA LSE,PB 00562,9.13742E+18,2,02:BLF,01:ROU Raie:0,9.13742E+18,TR 13 0392,1.08,9.13521E+18,PT 0093,NRA LSE,PA 0,PA-83126-002J,9.13521E+18,PT 0077/Tete Client#1,,,,,,,,9.13521E+18,44,02:BLF,08:GRI Raie:0,9.13521E+18,TR 12 0105,351,9.13489E+18,PT 0077,NRA LSE,PMZ 00025,FI-83126-000W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13742E+18,13/08/2013 00:00:00,483,Armoire,618,521,618,Deploye,FT,22/02/2013 00:00:00,18/02/2013 00:00:00,23/04/2021 00:00:00,Externe,,mono-fibre,Position de l equipement:AR :armoire (dans),64,22/02/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:24,9.15428E+18,9.13833E+18,HOENHEIM,14 R  . Andlau 67204 HOENHEIM niv.:0,PLP,Partiel,Actif,FT,FT,9.15428E+18,9.15428E+18,0,,AT PTF/GBL01-00000-00133-51416,9.15428E+18,FI-5727-5691,9.15428E+18,1,01:ROU,01:ROU Raie:0,9.15428E+18,B 0004,0,IMB/67204/X/003D,Libre,FTTH,9.14358E+18,PT 002330,NRA SHM,PB 01622,9.14358E+18,4,04:JAU,01:ROU Raie:0,9.14358E+18,TR 15 0626,1.23,9.14122E+18,PT 1052,NRA SHM,PA 0,PA-67204-000N,9.1437E+18,PT 0373/Tete Client#5,,,,,,,,9.14124E+18,112,04:JAU,07:ORA Raie:1,9.14124E+18,TR 14 0631,600,9.13915E+18,PT 0373,NRA SHM,PMZ 00029,FI-67204-0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14358E+18,07/10/2016 00:00:00,833,Armoire,524,535,524,Deploye,FT,12/02/2015 00:00:00,09/02/2015 00:00:00,14/04/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,12/02/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:03,9.16135E+18,9.14058E+18,CHATEAUROUX,47 R  . Aquitaine 36044 CHATEAUROUX niv.:0,Confirmé,Partiel,Actif,FT,IFTR,9.16135E+18,9.16135E+18,1,VIA01000000185440241,AT PTF/GBL01-00000-00301-18720,9.16135E+18,FI-6144-6441,9.16135E+18,1,01:ROU,01:ROU Raie:0,9.16135E+18,B 0008,,IMB/36044/X/02OY,En service,FTTH,9.14728E+18,PT 001671,NRA CHX,PB 01403,9.14734E+18,7,01:ROU,02:BLF Raie:0,9.14734E+18,TR 16 1386,3.7,9.14495E+18,PT 000035,NRA CHX,PA 0,PA-36044-000K,9.14594E+18,PT 000008/Tete Client#1,,,,,,,,9.14504E+18,79,01:ROU,02:BLF Raie:1,9.14504E+18,TR 15 0035,41,9.14429E+18,PT 000008,NRA CHX,PMZ 00003,FI-36044-000S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14728E+18,02/03/2017 00:00:00,446,Armoire,516,424,516,Deploye,FT,17/12/2015 00:00:00,17/12/2015 00:00:00,24/01/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,17/12/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:30,9.14606E+18,9.13594E+18,VERTOU,17 R  . Clos du Portereau 44215 VERTOU niv.:0,Confirmé,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.14606E+18,9.14606E+18,1,VIA01000000201634345,AT PTF/GBL01-00000-00053-79426,9.14606E+18,FI-1281-2415,9.14606E+18,1,01:ROU,01:ROU Raie:0,9.14606E+18,B 0004,,IMB/44215/X/04G6,En service,FTTH,9.14176E+18,PT 0527,NRA VER,PB 00340,9.14176E+18,16,04:JAU,03:VER Raie:0,9.14176E+18,TR 14 0398,1.27,9.14045E+18,PT 0337,NRA VER,PA 0,PA-44215-0007,9.14117E+18,PT 0179/Tete Client#2,,,,,,,,9.14041E+18,16,04:JAU,03:VER Raie:0,9.14041E+18,TR 14 0187,107,9.13976E+18,PT 0179,NRA VER,PMZ 00027,FI-44215-0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14176E+18,23/01/2015 00:00:00,384,Armoire,510,430,510,Deploye,FT,29/10/2014 00:00:00,09/10/2014 00:00:00,18/03/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,224,29/10/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:32,9.16484E+18,9.13198E+18,CHAMALIERES,78 AV . Royat 63075 CHAMALIERES niv.:1,Confirmé,Partiel,Actif,FT,IFTR,9.16484E+18,9.16484E+18,1,VIA01000000196578121,AT PTF/GBL01-00000-00371-65658,9.16484E+18,FI-9560-8415,9.16484E+18,1,01:ROU,01:ROU Raie:0,9.16484E+18,B 0008,,IMB/63075/C/029D,En service,FTTH,9.14195E+18,PT 1120,NRA LAV,PB 00789,9.14195E+18,8,02:BLF,02:BLF Raie:0,9.14195E+18,TR 14 0360,1.35,9.13733E+18,PT 0576,NRA LAV,PA 0,PA-63075-0027,9.13733E+18,PT 0574/Tete Client#2,,,,,,,,9.13733E+18,128,02:BLF,10:VEC Raie:1,9.13733E+18,TR 13 0146,152,9.13733E+18,PT 0574,NRA LAV,PMZ 00010,FI-63075-0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14195E+18,27/02/2015 00:00:00,287,Armoire,384,326,384,Deploye,FT,22/11/2013 00:00:00,22/11/2013 00:00:00,11/02/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,22/11/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:32,9.14558E+18,9.12598E+18,LE HAVRE,19 R  . Hélène Boucher 76351 LE HAVRE bat.:S niv.:0,Confirmé,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.14558E+18,9.14558E+18,1,VIA01000000199257084,AT PTF/GBL01-00000-00050-43385,9.14558E+18,FI-1132-2487,9.14558E+18,1,01:ROU,01:ROU Raie:0,9.14558E+18,B 0001,0,IMB/76351/C/Q5P9,En service,FTTH,9.14493E+18,PT 006299,NRA EYR,PB 04552,9.14493E+18,1,01:ROU,01:ROU Raie:0,9.14493E+18,TR 15 1861,5.2,9.14092E+18,PT 2823,NRA EYR,PA 0,PA-76351-00NI,9.14129E+18,PT 2463/Tete Client#1,,,,,,,,9.14092E+18,37,01:ROU,07:ORA Raie:0,9.14092E+18,TR 14 0947,170,9.13978E+18,PT 2463,NRA EYR,PMZ 00139,FI-76351-0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14493E+18,29/01/2016 00:00:00,222,Armoire,420,323,420,Deploye,FT,29/07/2014 00:00:00,18/07/2014 00:00:00,11/01/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,29/07/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:45,9.15964E+18,9.13229E+18,BESANCON,1 R  . Andelys 25056 BESANCON bat.:D niv.:3 porte:257,PLP,Partiel,Equipe,FT,SFR-9C,9.15964E+18,9.15964E+18,0,,AT PTF/GBL01-00000-00262-77072,9.15964E+18,FI-4113-7702,9.15964E+18,1,01:ROU,01:ROU Raie:0,9.15964E+18,B 0010,0,IMB/25056/C/01UG,Libre,FTTH,9.14081E+18,PT 1418,NRA TPT,PB 00640,9.14081E+18,6,06:BLA,01:ROU Raie:0,9.14081E+18,TR 14 0629,2,9.13747E+18,PT 0351,NRA TPT,PA 0,PA-25056-006P,9.13766E+18,PT 0281/Tete Client#3,,,,,,,,9.13747E+18,6,06:BLA,01:ROU Raie:0,9.13747E+18,TR 13 0175,,9.13728E+18,PT 0281,NRA TPT,PMZ 00060,FI-25056-002V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14081E+18,11/05/2015 00:00:00,90,Armoire,360,346,360,Deploye,FT,12/09/2013 00:00:00,23/09/2013 00:00:00,21/02/2020 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,12/09/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:46,9.15219E+18,9.12364E+18,PALAISEAU,6 R  . Abbé Lambert 91477 PALAISEAU niv.:1,Confirmé,Partiel,Actif,FT,SFR-9C,9.15219E+18,9.15219E+18,1,VIA01000000152162266,AT PTF/GBL01-00000-00109-89089,9.15219E+18,FI-4263-9751,9.15219E+18,1,01:ROU,01:ROU Raie:0,9.15219E+18,B 0011,,IMB/91477/C/G6VT,En service,,9.13625E+18,PT 1344,NRA VBO,PB 01068,9.13652E+18,12,06:BLA,02:BLF Raie:0,9.13652E+18,TR 13 0206,6.3,9.1341E+18,PT 0361,NRA VBO,PA 0,PA-91477-003O,9.13342E+18,PT 0197/Tete Client#2,,,,,,,,9.13337E+18,66,06:BLA,11:BLC Raie:0,9.13337E+18,TR 12 0158,38,9.13341E+18,PT 0197,NRA VBO,PMZ 00513,FI-91477-000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13625E+18,02/05/2013 00:00:00,209,Armoire,384,308,384,Deploye,FT,30/07/2012 00:00:00,30/07/2012 00:00:00,26/03/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,192,30/07/2012 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:16:10,9.1507E+18,9.12628E+18,REIMS,15 R  . Werlé 51454 REIMS niv.:0,Confirmé,Partiel,Actif,FT,IFTR,9.1507E+18,9.1507E+18,1,VIA01000000146937144,AT PTF/GBL01-00000-00093-41138,9.1507E+18,FI-3297-6284,9.1507E+18,1,01:ROU,01:ROU Raie:0,9.1507E+18,B 0002,,IMB/51454/C/OSC2,En service,FTTH,9.14353E+18,PT 003771,NRA CER,PB 02533,9.14353E+18,14,02:BLF,03:VER Raie:0,9.14353E+18,TR 15 0896,6.5,9.14051E+18,PT 1760,NRA CER,PA 0,PA-51454-00I2,9.14024E+18,PT 1593/Tete Client#1,,,,,,,,9.14138E+18,86,02:BLF,03:VER Raie:1,9.14138E+18,TR 14 0944,390,9.14024E+18,PT 1593,NRA CER,PMZ 00052,FI-51454-004E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14353E+18,25/04/2017 00:00:00,470,Armoire,306,265,306,Deploye,FT,01/12/2014 00:00:00,14/11/2014 00:00:00,10/03/2020 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,01/12/2014 00:00:00,,,,,,,,,
