tech_filename,tech_timestamp_chargement,objectid_pf,objectid_site_pf,nom_pf,type_pf,etat_physique,nom_nro,etat_prod,nom_site,nom_type_site,numero_ds_voie,complement_num,nom_rue,nom_commune,code_rivoli,code_postale,code_commune,no_departement,nom_departement,region,adr_normal_sissi,objectid_pt,nom_pt,objectid_nra,batiment,etage
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:03,9.14386E+18,9.14356E+18,PB 00552,PB,,NRA BPB,Déployé,IMB/01053/S/023D,Site Client,21,B,R  . Doct Nodet,BOURG EN BRESSE,1240,01000,01053,01,AIN,LYON,"21, B, RUE DOCTEUR NODET, 01053, BOURG EN BRESSE",9.14386E+18,PT 000688,9.1357E+18,LE PARC ROCHET,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:59,9.15578E+18,9.15577E+18,PB 02789,PB,,NRA BRE,Déployé,AP/2013175,Poteau,13,,R  . Pont des Chèvres,BOURG EN BRESSE,3170,01000,01053,01,AIN,LYON,"13, Rue du Pont des Chèvres, 01053, BOURG EN BRESSE",9.15578E+18,PT 003392,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:19,9.15539E+18,9.15537E+18,PB 01541,PB,,NRA BPB,Déployé,AP/0145880,Poteau,807,,CHE. Portail,ST DENIS LES BOURG,0390,01000,01344,01,AIN,LYON,"807, Chemin du Portail, 01344, ST DENIS LES BOURG",9.15538E+18,PT 001823,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:00,9.14683E+18,9.14666E+18,PB 00892,PB,,NRA BPB,Déployé,CH/00311,Chambre,34,,ALL. Regain,ST DENIS LES BOURG,0023,01000,01344,01,AIN,LYON,"34, Allée du Regain, 01344, ST DENIS LES BOURG",9.14682E+18,PT 001095,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.15616E+18,9.15556E+18,PB 01737,PB,,NRA BPB,Déployé,IMB/01344/X/00HR,Site Client,1250,,AV . Trevoux,ST DENIS LES BOURG,0476,01000,01344,01,AIN,LYON,"1250, AVENUE DE TREVOUX, 01344, ST-DENIS-LÈS-BOURG",9.15616E+18,PT 002162,9.1357E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:24,9.14696E+18,9.14692E+18,PB 00997,PB,,NRA BPB,Déployé,AP/0132161,Poteau,36,,R  . Noisetiers,ST DENIS LES BOURG,0300,01000,01344,01,AIN,LYON,"36, Rue des Noisetiers, 01344, ST DENIS LES BOURG",9.14696E+18,PT 001203,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:22,9.147E+18,9.14696E+18,PB 01032,PB,,NRA BPB,Déployé,AP/E000090,Poteau,531,,AV . Trevoux,ST DENIS LES BOURG,0476,01000,01344,01,AIN,LYON,"531, Avenue de Trevoux, 01344, ST DENIS LES BOURG",9.14699E+18,PT 001238,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:05,9.1468E+18,9.14679E+18,PB 00874,PB,,NRA BPB,Déployé,CH/00380,Chambre,252,,R  . Blés d'or,ST DENIS LES BOURG,0038,01000,01344,01,AIN,LYON,"252, Rue des Blés d'Or, 01344, ST DENIS LES BOURG",9.1468E+18,PT 001072,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:10,9.15797E+18,9.15796E+18,PB 00290,PB,,NRA PLT,En déploiement,AP/0118454,Poteau,113,,CHE. Charvet,ST DENIS LES BOURG,0105,01000,01344,01,AIN,LYON,"113, Chemin de Charvet, 01344, ST DENIS LES BOURG",9.15796E+18,PT 000333,9.15103E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:17,9.15658E+18,9.15614E+18,PB 02004,PB,,NRA BPB,Déployé,IMB/01344/X/00VV,Site Client,60,,. Passage du Bourg,ST DENIS LES BOURG,0016,01000,01344,01,AIN,LYON,"60, PASSAGE DU BOURG, 01344, ST-DENIS-LÈS-BOURG",9.15657E+18,PT 002369,9.1357E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:31,9.16569E+18,9.16278E+18,PB 02259,PB,,NRA BPB,Déployé,CH/01154,Chambre,104,,RUE. SIMONE VEIL,ST DENIS LES BOURG,002A,01000,01344,01,AIN,LYON,"104, Rue Simone Veil, 01344, St-Denis-lès-Bourg",9.16565E+18,PT 002664,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:44,9.15539E+18,9.15537E+18,PB 01550,PB,,NRA BPB,Déployé,AP/E004133,Poteau,1481,,CHE. Portail,ST DENIS LES BOURG,0390,01000,01344,01,AIN,LYON,"1481, Chemin du Portail, 01344, ST DENIS LES BOURG",9.15538E+18,PT 001829,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:28,9.15489E+18,9.15481E+18,PB 01353,PB,,NRA BPB,Déployé,AP/E010010,Poteau,51,,R  . Charpine,ST DENIS LES BOURG,0100,01000,01344,01,AIN,LYON,"51, R  . Charpine, 01344, ST DENIS LES BOURG",9.15489E+18,PT 001631,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:34,9.14698E+18,9.14678E+18,PB 01021,PB,,NRA BPB,Déployé,CH/00184,Chambre,77,,ALL. Rimbaud,ST DENIS LES BOURG,136A,01000,01344,01,AIN,LYON,"77, Allée Rimbaud, 01344, ST DENIS LES BOURG",9.14698E+18,PT 001227,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:38,9.15278E+18,9.14892E+18,PB 00005,PB,,NRA MOT,Déployé,IMB/01165/X/00BI,Site Client,6,,IMP. Meillon,FRANCHELEINS,0350,01090,01165,01,AIN,LYON,"6, IMPASSE DU MEILLON, 01165, FRANCHELEINS",9.15538E+18,PT BRD_01165_02101,9.1524E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:24,9.15278E+18,9.15479E+18,PB 00003,PB,,NRA MOT,En déploiement,IMB/01169/X/0079,Site Client,,,PL. DE LA MAIRIE,GENOUILLEUX,0110,01090,01169,01,AIN,LYON,"PLACE DE LA MAIRIE, 01169, GENOUILLEUX",9.16492E+18,PT BRD_01169_01071,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:24,9.15278E+18,9.15479E+18,PB 00003,PB,,NRA MOT,En déploiement,IMB/01169/X/0079,Site Client,,,PL. DE LA MAIRIE,GENOUILLEUX,0110,01090,01169,01,AIN,LYON,"PLACE DE LA MAIRIE, 01169, GENOUILLEUX",9.15301E+18,PT BRD_01169_01022,9.1524E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:25,9.15278E+18,9.16326E+18,PB 00004,PB,,NRA MOT,En déploiement,IMB/01258/X/00G9,Site Client,220,,CHE. Petit Pont,MONTCEAUX,046V,01090,01258,01,AIN,LYON,,9.1591E+18,PT BRA_01258_01243,9.1524E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:26,9.15278E+18,9.16326E+18,PB 00004,PB,,NRA MOT,En déploiement,IMB/01258/X/00G9,Site Client,220,,CHE. Petit Pont,MONTCEAUX,046V,01090,01258,01,AIN,LYON,,9.1656E+18,PT BRA_01258_01379,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:25,9.15278E+18,9.16326E+18,PB 00004,PB,,NRA MOT,En déploiement,IMB/01258/X/00G9,Site Client,220,,CHE. Petit Pont,MONTCEAUX,046V,01090,01258,01,AIN,LYON,,9.15981E+18,PT BRD_01258_01212,9.1524E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:25,9.15278E+18,9.16326E+18,PB 00004,PB,,NRA MOT,En déploiement,IMB/01258/X/00G9,Site Client,220,,CHE. Petit Pont,MONTCEAUX,046V,01090,01258,01,AIN,LYON,,9.16306E+18,PT BRD_01258_01215,9.1524E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:29,9.15278E+18,9.15264E+18,PB 00002,PB,,NRA MOT,En déploiement,IMB/01258/X/001D,Site Client,2027,,RTE. Montmerle,MONTCEAUX,0115,01090,01258,01,AIN,LYON,"2027, ROUTE DE MONTMERLE, 01258, MONTCEAUX",9.15609E+18,PT BRD_01183_01222S01,9.1524E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:49,9.15693E+18,9.15255E+18,PB 00002,PB,,NRA ECL,En déploiement,IMB/01011/X/001B,Site Client,2,,IMP. Cris,APREMONT,0050,01100,01011,01,AIN,LYON,,9.15994E+18,PT BRA_01011_01026,9.15058E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:49,9.15693E+18,9.15255E+18,PB 00002,PB,,NRA ECL,En déploiement,IMB/01011/X/001B,Site Client,2,,IMP. Cris,APREMONT,0050,01100,01011,01,AIN,LYON,,9.15899E+18,PT BRA_01011_01100,9.15058E+18,SMBS,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:10,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15167E+18,PT BRA_01014_02233,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:00,9.16139E+18,9.14883E+18,PB_01014_0,PB,,NRA OYO,En déploiement,IMB/01014/X/00LT,Site Client,16,,R  . Gén de Gaulle,ARBENT,0061,01100,01014,01,AIN,LYON,"16, RUE DU GÉNÉRAL DE GAULLE, 01014, ARBENT",9.15342E+18,PT BRD_01014_02398,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:10,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15269E+18,PT BRD_01014_02397,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.1619E+18,PT BRP_01014_01995,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.15418E+18,PT BRA_01014_01723,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.15687E+18,PT BRD_01014_01175S01,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:10,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15385E+18,PT BRP_01014_02979,9.14247E+18,8,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:11,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15582E+18,PT BRD_01014_02329,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:42,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.15633E+18,PT BRD_01014_01114,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.16457E+18,PT BRA_01014_01707,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.16286E+18,PT BRD_01014_01175S01,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.16643E+18,PT BRD_01014_01702S01,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:10,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15173E+18,PT BRD_01014_02396S01,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.15493E+18,PT BRD_01014_01204,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:53,9.15295E+18,9.14899E+18,PB 00822,PB,,NRA OYO,Déployé,IMB/01014/X/00VT,Site Client,1,,IMP. Golliat,ARBENT,0127,01100,01014,01,AIN,LYON,"1, IMPASSE PAUL GOLLIAT, 01014, ARBENT",9.15552E+18,PT BRD_01283_03412,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:41,9.14891E+18,9.15173E+18,PB_01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/00TT,Site Client,1,,R. Maurice Ravel,ARBENT,0115,01100,01014,01,AIN,LYON,"1, RUE MAURICE RAVEL, 01014, ARBENT",9.16517E+18,PT BRA_01014_01715,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:01,9.16139E+18,9.14883E+18,PB_01014_0,PB,,NRA OYO,En déploiement,IMB/01014/X/00LT,Site Client,16,,R  . Gén de Gaulle,ARBENT,0061,01100,01014,01,AIN,LYON,"16, RUE DU GÉNÉRAL DE GAULLE, 01014, ARBENT",9.15573E+18,PT BRD_01014_02355,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:10,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15815E+18,PT BRA_01014_02305,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:10,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15147E+18,PT BRD_01014_02204,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:10,9.14891E+18,9.14883E+18,PB 01014_0,PB,,NRA OYO,Déployé,IMB/01014/X/0048,Site Client,26,,R  . Tuilerie,ARBENT,0175,01100,01014,01,AIN,LYON,"26, RUE DE LA TUILERIE, 01014, ARBENT",9.15302E+18,PT BRA_01014_02229,9.14247E+18,,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:20,9.15501E+18,9.15437E+18,PB 01079,PB,,NRA OYO,Déployé,IMB/01031/X/009R,Site Client,2,,R  . Gustave Flaubert,BELLIGNAT,0110,01100,01031,01,AIN,LYON,,9.15738E+18,PT BRP_01031_01916,9.14247E+18,,4
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:20,9.15501E+18,9.15437E+18,PB 01079,PB,,NRA OYO,Déployé,IMB/01031/X/009R,Site Client,2,,R  . Gustave Flaubert,BELLIGNAT,0110,01100,01031,01,AIN,LYON,,9.15524E+18,PT BRD_01031_01474,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:20,9.15501E+18,9.15437E+18,PB 01079,PB,,NRA OYO,Déployé,IMB/01031/X/009R,Site Client,2,,R  . Gustave Flaubert,BELLIGNAT,0110,01100,01031,01,AIN,LYON,,9.1607E+18,PT BRP_01031_01935,9.14247E+18,,3
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:49,9.15536E+18,9.16588E+18,PB 01080,PB,,NRA OYO,En déploiement,IMB/01031/X/00UY,Site Client,1,,R  . Pierre et Marie Curie,BELLIGNAT,0185,01100,01031,01,AIN,LYON,,9.16648E+18,PT BRP_01031_03323,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:48,9.15536E+18,9.16588E+18,PB 01080,PB,,NRA OYO,En déploiement,IMB/01031/X/00UY,Site Client,1,,R  . Pierre et Marie Curie,BELLIGNAT,0185,01100,01031,01,AIN,LYON,,9.15722E+18,PT BRP_01031_03928,9.14247E+18,,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:51,9.15578E+18,9.15473E+18,PB 01082,PB,,NRA OYO,En déploiement,IMB/01181/X/009A,Site Client,505,,RTE. Briay,GROISSIAT,124A,01100,01181,01,AIN,LYON,,9.15581E+18,PT BRD_01031_02138,9.15309E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:51,9.15578E+18,9.15473E+18,PB 01082,PB,,NRA OYO,En déploiement,IMB/01181/X/009A,Site Client,505,,RTE. Briay,GROISSIAT,124A,01100,01181,01,AIN,LYON,,9.15581E+18,PT BRD_01031_02016,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:51,9.15578E+18,9.15473E+18,PB 01082,PB,,NRA OYO,En déploiement,IMB/01181/X/009A,Site Client,505,,RTE. Briay,GROISSIAT,124A,01100,01181,01,AIN,LYON,,9.15636E+18,PT BRD_01031_02137,9.15309E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:51,9.15578E+18,9.15473E+18,PB 01082,PB,,NRA OYO,En déploiement,IMB/01181/X/009A,Site Client,505,,RTE. Briay,GROISSIAT,124A,01100,01181,01,AIN,LYON,,9.15581E+18,PT BRD_01031_02145,9.15309E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:47,9.15573E+18,9.1628E+18,PB 01081,PB,,NRA OYO,En déploiement,IMB/01237/X/00JQ,Site Client,142,,R  . La Fontaine,MARTIGNAT,314A,01100,01237,01,AIN,LYON,,9.15602E+18,PT BRD_01181_01337,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:57,9.15705E+18,9.16643E+18,PB 01083,PB,,NRA OYO,En déploiement,IMB/01237/X/00K6,Site Client,225,,RTE. Jargeat,MARTIGNAT,C414,01100,01237,01,AIN,LYON,,9.15726E+18,PT BRF_01237_01006,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:15,9.15705E+18,9.15277E+18,PB 01084,PB,,NRA OYO,En déploiement,IMB/01237/X/00BA,Site Client,50,,R  . Centre,MARTIGNAT,302A,01100,01237,01,AIN,LYON,"50, RUE DU CENTRE, 01237, MARTIGNAT",9.15675E+18,PT BRA_01237_02039,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:15,9.15705E+18,9.15277E+18,PB 01084,PB,,NRA OYO,En déploiement,IMB/01237/X/00BA,Site Client,50,,R  . Centre,MARTIGNAT,302A,01100,01237,01,AIN,LYON,"50, RUE DU CENTRE, 01237, MARTIGNAT",9.15536E+18,PT BRD_01237_02080,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:57,9.15705E+18,9.16643E+18,PB 01083,PB,,NRA OYO,En déploiement,IMB/01237/X/00K6,Site Client,225,,RTE. Jargeat,MARTIGNAT,C414,01100,01237,01,AIN,LYON,,9.15643E+18,PT BRD_01237_01067,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:58,9.15705E+18,9.16643E+18,PB 01083,PB,,NRA OYO,En déploiement,IMB/01237/X/00K6,Site Client,225,,RTE. Jargeat,MARTIGNAT,C414,01100,01237,01,AIN,LYON,,9.15743E+18,PT BRF_01237_01008,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:47,9.15573E+18,9.1628E+18,PB 01081,PB,,NRA OYO,En déploiement,IMB/01237/X/00JQ,Site Client,142,,R  . La Fontaine,MARTIGNAT,314A,01100,01237,01,AIN,LYON,,9.15819E+18,PT BRD_01181_01346,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:47,9.15573E+18,9.1628E+18,PB 01081,PB,,NRA OYO,En déploiement,IMB/01237/X/00JQ,Site Client,142,,R  . La Fontaine,MARTIGNAT,314A,01100,01237,01,AIN,LYON,,9.15856E+18,PT BRD_01181_01173,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:57,9.15705E+18,9.16643E+18,PB 01083,PB,,NRA OYO,En déploiement,IMB/01237/X/00K6,Site Client,225,,RTE. Jargeat,MARTIGNAT,C414,01100,01237,01,AIN,LYON,,9.16399E+18,PT BRD_01237_01057,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:57,9.15705E+18,9.16643E+18,PB 01083,PB,,NRA OYO,En déploiement,IMB/01237/X/00K6,Site Client,225,,RTE. Jargeat,MARTIGNAT,C414,01100,01237,01,AIN,LYON,,9.16551E+18,PT BRA_01237_01075,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:09,9.14758E+18,9.14276E+18,PB 00138,PB,,NRA OYO,Déployé,IMB/01283/X/01B1,Site Client,3,B,AV. Georges Clémenceau,OYONNAX,0625,01100,01283,01,AIN,LYON,"3, B, AVENUE GEORGES CLEMENCEAU, 01283, OYONNAX",9.14758E+18,PT 000219,9.14247E+18,LE CLEMENCEAU,3
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:48,9.14827E+18,9.14686E+18,PB 00257,PB,,NRA OYO,En déploiement,AP/0166084,Poteau,53,,R  . Copernic,OYONNAX,0374,01100,01283,01,AIN,LYON,"53, Rue Copernic, 01283, OYONNAX",9.14826E+18,PT 000342,9.14247E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:07,9.15337E+18,9.15385E+18,PB 00912,PB,,NRA OYO,Déployé,IMB/01283/X/01PY,Site Client,60,,R  . Jules Michelet,OYONNAX,0800,01100,01283,01,AIN,LYON,"60, RUE JULES MICHELET, 01283, OYONNAX",9.16296E+18,PT PBO_FI-01283-000F_014,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:46,9.15326E+18,9.15905E+18,PB 00910,PB,,NRA OYO,Déployé,IMB/01283/X/04K2,Site Client,25,,R  . Renan,OYONNAX,1270,01100,01283,01,AIN,LYON,,9.16205E+18,PT BE-FI-01283-000S-SC-119008261-03,9.14247E+18,C,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:02,9.15185E+18,9.15134E+18,PB 00641,PB,,NRA OYO,Déployé,IMB/01283/X/02OC,Site Client,7,A,CHE. Tuilerie,OYONNAX,1440,01100,01283,01,AIN,LYON,"7, A, CHEMIN DE LA TUILERIE, 01283, OYONNAX",9.15791E+18,PT FI-01283-000M_PT 000910,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:32,9.15319E+18,9.14276E+18,PB 00869,PB,,NRA OYO,En déploiement,IMB/01283/X/00IM,Site Client,9,B,R  . Carrand,OYONNAX,0280,01100,01283,01,AIN,LYON,"9, B, RUE CARRAND, 01283, OYONNAX",9.15881E+18,PT PT 001213,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:06,9.14722E+18,9.16088E+18,PB 00104,PB,,NRA OYO,Déployé,IMB/01283/X/05F1,Site Client,239,,IMP. Vivaldi,OYONNAX,1528,01100,01283,01,AIN,LYON,"239, IMPASSE VIVALDI, 01283, OYONNAX",9.1594E+18,PT PBO-FI-01283-000B-008,9.14247E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:02,9.14792E+18,9.14745E+18,PB 00215,PB,,NRA OYO,Déployé,IMB/01283/X/02DI,Site Client,63,,R  . Pierre Dupont,OYONNAX,1200,01100,01283,01,AIN,LYON,"63, RUE PIERRE DUPONT, 01283, OYONNAX",9.16574E+18,PT PT 000306,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:08,9.14899E+18,9.14866E+18,PB 00433,PB,,NRA OYO,Déployé,IMB/01283/X/0393,Site Client,23,,R  . Henri Dunant,OYONNAX,0670,01100,01283,01,AIN,LYON,"23, RUE HENRI DUNANT, 01283, OYONNAX",9.14899E+18,PT 000524,9.14247E+18,RES LA BRETOUZE B,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:59,9.15325E+18,9.14276E+18,PB 00906,PB,,NRA OYO,En déploiement,IMB/01283/X/02BC,Site Client,2,,R  . Peupliers,OYONNAX,1180,01100,01283,01,AIN,LYON,"2, RUE DES PEUPLIERS, 01283, OYONNAX",9.15325E+18,PT 001184,9.14247E+18,,
